grid_id,lat,lon,lat_min,lat_max,lon_min,lon_max,fire,fire_count,forest_density,elevation,slope,max_temp,min_temp,rainfall,wind_speed,humidity,pressure,dry_days,avg_temp_7d,avg_rain_7d,temp_range,heat_index,fuel_dryness,fire_weather_index
26.00_94.40,26.04999999999993,94.4499999999985,25.99999999999993,26.09999999999993,94.3999999999985,94.4999999999985,1,29,0.8079497605505414,350.9382910332048,2.428337197946154,24.5,14.1,0.5,10.3,64,927.6,7,23.400000000000002,0.014285714285714287,10.4,31.5,2.058,27.176153846153852
16.50_76.50,16.549999999999965,76.54999999999951,16.499999999999964,16.599999999999966,76.49999999999952,76.59999999999951,0,0,0.6455067587173272,1172.0356463851767,11.04193288070143,32.1,19.2,0.0,13.2,45,966.6,7,31.342857142857145,0.0,12.900000000000002,29.6,4.1195,64.4791304347826
26.60_95.30,26.64999999999993,95.34999999999845,26.59999999999993,26.699999999999932,95.29999999999845,95.39999999999844,1,7,0.8694915441496129,61.38054544092954,0.0,24.2,12.4,0.3,6.9,57,887.8,7,22.271428571428572,0.05714285714285715,11.799999999999999,27.7,2.428066666666667,20.152758620689653
26.40_71.80,26.44999999999993,71.84999999999978,26.399999999999928,26.49999999999993,71.79999999999978,71.89999999999978,0,0,0.16408901694634653,239.05487946765618,3.7276067019520576,30.1,17.8,0.0,10.9,46,990.9,7,30.571428571428573,0.0,12.3,28.1,3.7926,48.86446808510639
23.70_87.20,23.74999999999994,87.2499999999989,23.69999999999994,23.79999999999994,87.19999999999891,87.2999999999989,1,2,0.4781491473974627,281.33252232336224,1.5469762674346406,32.2,18.8,0.0,11.0,51,1006.0,7,29.928571428571427,0.0,13.400000000000002,32.7,3.6815333333333338,47.68076923076924
30.30_78.90,30.349999999999916,78.94999999999938,30.299999999999915,30.399999999999917,78.89999999999938,78.99999999999937,1,62,0.46756781584220575,2933.0363577280023,30.115410751672904,22.9,7.4,0.0,10.1,63,878.3,7,21.47142857142857,0.028571428571428574,15.499999999999998,29.4,1.9770333333333332,25.297343749999996
21.00_71.20,21.04999999999995,71.24999999999982,20.99999999999995,21.09999999999995,71.19999999999982,71.29999999999981,0,0,0.24591451050607752,414.0863409004411,4.2224885926112545,33.1,20.7,0.0,19.3,52,995.9,7,31.328571428571426,0.0,12.400000000000002,34.1,3.7071999999999994,84.37377358490566
8.10_70.60,8.149999999999995,70.64999999999985,8.099999999999994,8.199999999999994,70.59999999999985,70.69999999999985,0,0,0.2568467208456735,117.26403507778129,1.1257037586795744,28.1,27.6,0.3,19.7,78,1010.7,6,27.885714285714283,0.2571428571428572,0.5,42.1,1.2364000000000002,42.04329113924051
21.30_81.80,21.349999999999948,81.84999999999921,21.299999999999947,21.39999999999995,81.79999999999922,81.89999999999921,1,2,0.7890882903879494,380.38687102561545,2.354254217085058,33.5,18.0,0.0,7.7,52,982.6,7,31.742857142857144,0.0,15.5,34.5,3.752,34.0688679245283
30.60_93.70,30.649999999999917,93.74999999999854,30.599999999999916,30.699999999999918,93.69999999999854,93.79999999999853,0,0,0.8269562881765171,2725.1781549110783,28.15974830797008,-4.3,-13.2,1.1,10.2,69,556.4,5,-3.7285714285714286,0.34285714285714286,8.899999999999999,5.2,-0.2221666666666667,-3.132857142857142
22.00_82.30,22.049999999999944,82.34999999999918,21.999999999999943,22.099999999999945,82.29999999999919,82.39999999999918,1,1,0.6426586314985046,104.8413784618078,0.0,33.0,18.1,0.0,8.6,50,985.6,7,31.414285714285715,0.0,14.899999999999999,33.0,3.8500000000000005,38.95294117647059
8.70_97.10,8.749999999999993,97.14999999999834,8.699999999999992,8.799999999999992,97.09999999999835,97.19999999999834,0,0,0.1574607344726737,386.4931223698032,4.50173619556878,29.2,28.1,0.0,28.3,73,1011.2,0,28.842857142857145,7.8428571428571425,1.0999999999999979,40.7,0.0,0.0
24.30_72.20,24.349999999999937,72.24999999999976,24.299999999999937,24.399999999999938,72.19999999999976,72.29999999999976,0,0,0.3428086496668268,330.99680258793006,2.854081361389574,33.0,18.6,0.0,11.6,46,997.2,7,32.81428571428571,0.0,14.399999999999999,31.0,4.158000000000001,57.01276595744681
23.80_77.20,23.84999999999994,77.24999999999947,23.79999999999994,23.89999999999994,77.19999999999948,77.29999999999947,1,3,0.13799269866014574,112.5738829145814,0.16678281522619298,23.5,17.8,0.0,10.9,76,965.2,1,28.2,0.17142857142857146,5.699999999999999,36.5,0.188,3.326623376623377
23.70_93.60,23.74999999999994,93.64999999999854,23.69999999999994,23.79999999999994,93.59999999999854,93.69999999999854,0,0,0.7817442062096114,209.1033723492945,1.763095059215627,25.7,11.8,0.0,17.9,37,861.8,7,24.557142857142853,0.0,13.899999999999999,19.2,3.7779000000000003,84.74236842105263
31.50_74.80,31.549999999999912,74.84999999999961,31.49999999999991,31.599999999999913,74.79999999999961,74.89999999999961,0,0,0.25593930115909647,2569.996103780174,24.26486714861793,25.8,11.8,0.0,8.7,78,991.9,7,24.442857142857143,0.05714285714285715,14.0,39.8,1.3243999999999998,19.888860759493667
18.10_85.80,18.14999999999996,85.84999999999899,18.09999999999996,18.19999999999996,85.79999999999899,85.89999999999898,0,0,0.3034660931384352,115.39985018594459,0.5520104688688721,26.0,25.1,0.0,17.5,76,1014.6,7,25.728571428571428,0.0,0.8999999999999986,39.0,1.456,41.36363636363637
31.20_88.50,31.24999999999991,88.54999999999883,31.19999999999991,31.299999999999912,88.49999999999883,88.59999999999883,0,0,0.875613670703028,2180.3446844469236,21.70957828340798,-4.3,-12.9,1.3,17.3,44,541.1,7,-5.857142857142856,0.0,8.600000000000001,-7.3,-0.5618666666666667,-11.571777777777779
10.50_80.80,10.549999999999986,80.84999999999927,10.499999999999986,10.599999999999985,80.79999999999927,80.89999999999927,0,0,0.11247987374686388,463.7491502637298,5.717759579832245,27.1,26.5,8.2,28.9,83,1011.7,6,27.014285714285712,0.15714285714285717,0.6000000000000014,43.6,0.9214000000000003,55.94214285714286
15.30_74.80,15.34999999999997,74.84999999999961,15.299999999999969,15.399999999999968,74.79999999999961,74.89999999999961,1,9,0.7271802267439491,688.9589072583967,8.495605654368141,34.0,18.7,0.0,16.1,51,947.8,7,32.58571428571429,0.0,15.3,34.5,3.8873333333333333,73.68846153846155
26.70_90.90,26.74999999999993,90.9499999999987,26.69999999999993,26.79999999999993,90.8999999999987,90.99999999999869,1,99,0.8764036361471051,408.2469400607839,5.15544507898402,29.2,19.9,0.0,13.0,36,1005.1,7,27.185714285714283,0.0,9.3,22.2,4.360533333333333,71.8162162162162
26.50_69.40,26.54999999999993,69.44999999999992,26.49999999999993,26.59999999999993,69.39999999999992,69.49999999999991,0,0,0.3344173314791449,366.5085419420003,5.294164420214646,29.6,19.7,0.0,15.6,50,1010.4,7,29.75714285714286,0.0,9.900000000000002,29.6,3.4533333333333336,63.37882352941176
22.70_94.70,22.749999999999943,94.74999999999848,22.699999999999942,22.799999999999944,94.69999999999848,94.79999999999848,0,0,0.457152615936012,448.5241883221042,3.6100411598095237,31.0,19.2,0.0,8.4,70,999.0,7,28.685714285714287,0.0,11.8,41.0,2.170000000000001,25.67323943661972
7.40_75.70,7.449999999999997,75.74999999999956,7.399999999999997,7.4999999999999964,75.69999999999956,75.79999999999956,0,0,0.4546457915451544,244.69745716294887,1.3413358185606845,28.6,27.5,1.9,16.1,77,1010.2,0,28.642857142857146,0.8714285714285713,1.1000000000000014,42.1,0.0,0.0
33.60_95.60,33.6499999999999,95.64999999999843,33.5999999999999,33.6999999999999,95.59999999999843,95.69999999999843,0,0,0.7086830481554867,1486.107545424397,13.88743200125955,-1.4,-16.7,0.0,28.2,35,578.3,5,-4.042857142857143,0.35714285714285715,15.299999999999999,-8.9,-0.15166666666666664,-5.4833333333333325
13.10_70.20,13.149999999999977,70.24999999999987,13.099999999999977,13.199999999999976,70.19999999999987,70.29999999999987,0,0,0.31806871667204495,341.48553629879814,2.9622917848910233,27.1,26.2,0.0,19.5,71,1012.1,7,27.499999999999996,0.0,0.9000000000000021,37.6,1.8337666666666672,51.37708333333334
30.20_81.90,30.24999999999992,81.9499999999992,30.199999999999918,30.29999999999992,81.89999999999921,81.9999999999992,0,0,0.14793778001059765,1710.8744370218465,18.427537343722342,-9.6,-14.9,0.0,12.0,59,562.5,0,-10.985714285714284,0.19999999999999998,5.300000000000001,-5.1,-0.0,-0.0
31.00_73.60,31.049999999999915,73.64999999999968,30.999999999999915,31.099999999999916,73.59999999999968,73.69999999999968,0,0,0.18615326108991131,1938.077078986348,19.615479198759726,28.2,12.5,0.0,8.9,64,996.8,2,26.057142857142853,0.2285714285714286,15.7,35.2,0.6768,7.7224615384615385
17.50_80.90,17.54999999999996,80.94999999999926,17.49999999999996,17.599999999999962,80.89999999999927,80.99999999999926,1,9,0.3162007669732625,592.9668498394525,4.492494822034982,34.5,18.3,0.0,11.9,59,1001.1,7,32.6,0.0,16.2,39.0,3.3005,47.8975
11.20_87.70,11.249999999999984,87.74999999999888,11.199999999999983,11.299999999999983,87.69999999999888,87.79999999999887,0,0,0.4513994689570805,291.43020355186457,1.8032992913041004,27.2,26.0,25.8,31.7,87,1011.6,0,27.04285714285714,0.3,1.1999999999999993,45.7,0.0,0.0
35.20_92.40,35.24999999999989,92.44999999999861,35.199999999999896,35.2999999999999,92.39999999999861,92.49999999999861,0,0,0.8653281687471277,2942.6482017832786,28.26814738990958,-3.0,-19.4,0.0,32.5,25,558.2,1,-7.6571428571428575,0.38571428571428573,16.4,-15.5,-0.07500000000000001,-3.75
27.80_79.60,27.849999999999927,79.64999999999934,27.799999999999926,27.899999999999928,79.59999999999934,79.69999999999933,0,0,0.4024975625008439,462.94527745549266,4.092863132764037,27.8,13.1,0.0,8.5,74,998.9,1,25.985714285714288,0.3,14.700000000000001,39.8,0.24093333333333333,3.150666666666667
34.80_90.70,34.849999999999895,90.7499999999987,34.7999999999999,34.8999999999999,90.69999999999871,90.7999999999987,0,0,0.8450405322582628,2681.343972728659,27.69164564605609,-3.8,-17.7,0.0,28.5,40,550.5,7,-7.8,0.15714285714285717,13.899999999999999,-8.8,-0.5319999999999999,-18.490243902439026
26.20_78.70,26.249999999999932,78.74999999999939,26.199999999999932,26.299999999999933,78.69999999999939,78.79999999999939,0,0,0.2859734728047937,255.25626176662942,0.6062620696834586,26.0,15.4,0.0,8.0,82,999.3,1,26.62857142857143,0.14285714285714285,10.6,42.0,0.15600000000000006,2.5060240963855422
24.60_69.70,24.649999999999938,69.7499999999999,24.599999999999937,24.69999999999994,69.6999999999999,69.7999999999999,0,0,0.21130964690732124,89.40932983302463,0.7312861163918238,31.1,19.5,0.0,13.9,50,1011.6,7,29.557142857142857,0.0,11.600000000000001,31.1,3.628333333333333,59.33392156862745
7.20_94.40,7.249999999999997,94.4499999999985,7.1999999999999975,7.299999999999997,94.3999999999985,94.4999999999985,0,0,0.19131228243948462,388.9378583165266,3.6971742708805686,28.5,27.5,4.8,35.3,79,1010.5,0,28.442857142857143,9.471428571428573,1.0,43.0,0.0,0.0
33.60_83.90,33.6499999999999,83.9499999999991,33.5999999999999,33.6999999999999,83.8999999999991,83.99999999999909,0,0,0.38581579798238286,1063.2883299287344,11.844101589597253,-1.7,-17.2,0.0,17.4,28,556.1,7,-5.942857142857143,0.0,15.5,-12.7,-0.28559999999999997,-7.14
27.40_79.90,27.44999999999993,79.94999999999932,27.399999999999928,27.49999999999993,79.89999999999932,79.99999999999932,1,1,0.20962757375582053,135.60013993611688,1.7253124481599686,27.9,13.5,0.0,9.3,75,1000.9,7,26.2,0.04285714285714286,14.399999999999999,40.4,1.6275,23.89855263157895
35.40_74.70,35.449999999999896,74.74999999999962,35.3999999999999,35.4999999999999,74.69999999999962,74.79999999999961,0,0,0.20882576293219102,2883.5875963002054,27.217456603489662,6.9,-3.0,0.0,12.5,25,641.5,7,3.2857142857142856,0.0,9.9,-5.6,1.2075,23.221153846153847
7.00_72.30,7.049999999999998,72.34999999999975,6.999999999999998,7.099999999999998,72.29999999999976,72.39999999999975,0,0,0.10713624623066131,99.57857295030276,0.9993435405074665,28.5,27.5,0.0,17.9,78,1010.4,0,27.97142857142857,0.42857142857142855,1.0,42.5,0.0,0.0
19.00_88.70,19.049999999999958,88.74999999999882,18.999999999999957,19.09999999999996,88.69999999999882,88.79999999999882,0,0,0.17783750365295936,489.2168379168642,3.4397521063764223,25.3,24.6,0.0,14.3,82,1014.6,7,25.171428571428574,0.0,0.6999999999999993,41.3,1.0626000000000002,30.51240963855422
26.50_82.60,26.54999999999993,82.64999999999917,26.49999999999993,26.59999999999993,82.59999999999917,82.69999999999916,1,2,0.4509696190042285,69.83629913555532,0.0,29.4,15.4,0.0,9.5,68,1005.5,7,26.342857142857145,0.0,13.999999999999998,38.4,2.1951999999999994,28.334782608695654
26.20_94.70,26.249999999999932,94.74999999999848,26.199999999999932,26.299999999999933,94.69999999999848,94.79999999999848,1,9,0.725990783767252,58.147187444063036,0.1164127234311404,22.5,12.8,0.1,16.4,48,850.8,7,20.614285714285717,0.014285714285714287,9.7,21.5,2.73,52.71428571428571
34.50_75.80,34.5499999999999,75.84999999999955,34.4999999999999,34.5999999999999,75.79999999999956,75.89999999999955,0,0,0.2549018464968653,2457.7500090092026,25.22289229737875,-13.6,-20.4,0.0,5.9,47,536.2,6,-16.299999999999997,0.3,6.799999999999999,-15.1,-1.4416,-10.030000000000001
23.30_88.20,23.34999999999994,88.24999999999885,23.29999999999994,23.39999999999994,88.19999999999885,88.29999999999885,0,0,0.8376766186588473,436.4540573534919,5.455597548550064,30.9,17.2,0.0,7.9,68,1013.2,7,28.442857142857147,0.0,13.7,39.9,2.3071999999999995,24.76478260869565
17.80_82.10,17.849999999999962,82.1499999999992,17.79999999999996,17.899999999999963,82.0999999999992,82.19999999999919,1,14,0.10868422555278978,1183.4392011269317,12.13553102282297,29.9,12.0,0.0,10.8,46,890.0,7,27.11428571428571,0.0,17.9,27.9,3.7674000000000003,48.094468085106385
15.80_80.00,15.849999999999968,80.04999999999932,15.799999999999967,15.899999999999967,79.99999999999932,80.09999999999931,0,0,0.3571022672510543,1140.5483844278856,9.466629261274669,32.6,20.8,0.0,13.2,72,1007.9,7,32.0,0.0,11.8,43.6,2.129866666666667,41.263561643835615
10.10_91.90,10.149999999999988,91.94999999999864,10.099999999999987,10.199999999999987,91.89999999999864,91.99999999999864,0,0,0.4837101393273149,242.15700748327342,4.25457939289607,28.3,27.5,12.6,31.3,82,1011.1,0,27.942857142857143,3.042857142857143,0.8000000000000007,44.3,0.0,0.0
14.90_77.30,14.94999999999997,77.34999999999947,14.89999999999997,14.99999999999997,77.29999999999947,77.39999999999947,0,0,0.3701661917983222,83.92537828202578,1.0025337886509926,32.6,19.7,0.0,15.3,53,962.2,7,31.671428571428578,0.0,12.900000000000002,34.1,3.575133333333333,64.65666666666667
25.30_94.40,25.349999999999934,94.4499999999985,25.299999999999933,25.399999999999935,94.3999999999985,94.4999999999985,1,1,0.8242145424626766,221.77357962765655,2.1810411258579463,24.5,7.7,0.0,11.8,54,859.5,7,23.885714285714283,0.0,16.8,26.5,2.6296666666666666,36.79454545454546
22.70_79.80,22.749999999999943,79.84999999999933,22.699999999999942,22.799999999999944,79.79999999999933,79.89999999999932,0,0,0.6156335559748538,196.0897967090369,0.8903912008416361,28.6,17.2,0.0,16.3,57,957.4,7,28.185714285714287,0.0,11.400000000000002,32.1,2.869533333333334,56.263103448275864
35.30_89.60,35.349999999999895,89.64999999999877,35.2999999999999,35.3999999999999,89.59999999999877,89.69999999999877,0,0,0.7032470683863195,2178.5112648345944,20.184739824289924,-2.2,-16.2,0.0,28.2,28,562.2,7,-7.0,0.2714285714285714,14.0,-13.2,-0.3696,-14.975172413793105
34.00_69.60,34.0499999999999,69.6499999999999,33.9999999999999,34.0999999999999,69.59999999999991,69.6999999999999,0,0,0.41140686091835643,1545.3160964086035,17.07867719670136,9.5,1.6,0.0,10.6,40,733.8,2,5.185714285714285,1.8857142857142857,7.9,4.5,0.37999999999999995,4.912195121951219
32.00_82.10,32.049999999999905,82.1499999999992,31.999999999999908,32.09999999999991,82.0999999999992,82.19999999999919,0,0,0.24327904704846195,2552.452882216086,26.915367729942467,-0.7,-17.4,0.0,7.4,46,566.0,7,-3.0428571428571436,0.028571428571428574,16.7,-2.7,-0.0882,-0.7714893617021276
32.20_83.30,32.24999999999991,83.34999999999913,32.19999999999991,32.29999999999991,83.29999999999913,83.39999999999912,0,0,0.4047528173364512,2915.7025055995437,28.79011352476609,-3.7,-15.7,0.0,13.8,36,540.5,7,-6.1000000000000005,0.0,12.0,-10.7,-0.5525333333333334,-9.66
22.10_70.70,22.149999999999945,70.74999999999984,22.099999999999945,22.199999999999946,70.69999999999985,70.79999999999984,0,0,0.10158841990067069,276.9794313902875,3.2330111167937443,33.1,18.7,0.0,14.8,45,993.6,7,31.08571428571429,0.0,14.400000000000002,30.6,4.247833333333333,74.54695652173913
9.90_80.40,9.949999999999989,80.44999999999929,9.899999999999988,9.999999999999988,80.3999999999993,80.49999999999929,0,0,0.16669547547283675,85.53761440438616,0.0,27.0,26.2,9.3,27.7,85,1011.7,6,27.014285714285712,0.24285714285714285,0.8000000000000007,44.5,0.8100000000000002,52.17906976744186
20.30_77.90,20.34999999999995,77.94999999999943,20.29999999999995,20.399999999999952,77.89999999999944,77.99999999999943,1,1,0.25440203251910815,454.7636847364465,3.0223233364711843,34.0,21.2,0.0,11.8,51,977.8,7,33.285714285714285,0.0,12.8,34.5,3.8873333333333333,54.00769230769232
16.50_84.20,16.549999999999965,84.24999999999908,16.499999999999964,16.599999999999966,84.19999999999908,84.29999999999907,0,0,0.34544827596270067,81.45567737845252,1.9051390371714663,26.4,26.0,0.0,21.6,77,1014.0,7,26.1,0.0,0.3999999999999986,39.9,1.4167999999999998,51.17538461538462
21.50_94.80,21.549999999999947,94.84999999999847,21.499999999999947,21.599999999999948,94.79999999999848,94.89999999999847,0,0,0.41595676485419275,312.90668669169565,2.2966391944646887,33.9,20.0,0.1,12.0,52,981.1,7,31.185714285714283,0.0,13.899999999999999,34.9,3.7967999999999993,53.728301886792444
30.60_74.30,30.649999999999917,74.34999999999964,30.599999999999916,30.699999999999918,74.29999999999964,74.39999999999964,0,0,0.3134749824409329,2627.608968495475,26.51038767217977,27.6,12.7,0.0,7.6,66,996.6,2,25.67142857142857,0.21428571428571427,14.900000000000002,35.6,0.6255999999999999,6.2614925373134325
15.40_84.70,15.449999999999969,84.74999999999905,15.399999999999968,15.499999999999968,84.69999999999905,84.79999999999905,0,0,0.45314616688654363,437.7430358114608,5.165356356465167,26.5,25.9,0.0,24.1,77,1013.6,7,26.085714285714282,0.0,0.6000000000000014,40.0,1.4221666666666666,57.31474358974361
19.60_88.90,19.649999999999952,88.94999999999881,19.59999999999995,19.699999999999953,88.89999999999881,88.9999999999988,0,0,0.3387650433939764,189.70003745917595,3.154351409638763,25.3,24.5,0.0,14.2,82,1014.7,7,25.12857142857143,0.0,0.8000000000000007,41.3,1.0626000000000002,30.29903614457831
25.50_78.40,25.549999999999933,78.4499999999994,25.499999999999932,25.599999999999934,78.39999999999941,78.4999999999994,1,1,0.1575054590635653,110.496656162298,1.6635908852410772,27.3,16.1,0.0,9.8,74,988.5,7,28.71428571428572,0.05714285714285715,11.2,39.3,1.6562000000000001,24.9704
26.10_68.10,26.14999999999993,68.14999999999999,26.09999999999993,26.199999999999932,68.1,68.19999999999999,0,0,0.1262832498799841,64.947133122519,0.7497065445831907,29.0,19.0,0.0,22.0,49,1013.6,7,29.02857142857143,0.08571428571428572,10.0,28.5,3.451,89.32
17.70_82.40,17.74999999999996,82.44999999999918,17.69999999999996,17.79999999999996,82.39999999999918,82.49999999999918,1,12,0.1246379864436142,808.4684407626329,9.384239473103541,31.5,17.3,0.0,14.8,38,936.7,7,29.442857142857147,0.0,14.2,25.5,4.557,83.67692307692309
29.90_85.80,29.949999999999918,85.84999999999899,29.899999999999917,29.99999999999992,85.79999999999899,85.89999999999898,0,0,0.39343077799091664,1724.9775609556566,16.99145151248613,-5.6,-14.3,0.3,21.3,51,535.8,7,-5.171428571428571,0.0,8.700000000000001,-5.1,-0.6402666666666667,-16.056923076923077
21.50_93.50,21.549999999999947,93.54999999999855,21.499999999999947,21.599999999999948,93.49999999999855,93.59999999999854,0,0,0.4546755844251207,431.7646821303355,2.7711459573709707,26.1,15.3,0.0,15.2,52,850.2,7,26.11428571428571,0.0,10.8,27.1,2.9232,52.396981132075474
7.00_83.70,7.049999999999998,83.7499999999991,6.999999999999998,7.099999999999998,83.69999999999911,83.7999999999991,0,0,0.3374828073291632,335.809489969882,4.726588323517108,27.3,26.6,15.3,23.5,86,1010.2,0,27.385714285714283,26.199999999999996,0.6999999999999993,45.3,0.0,0.0
35.30_94.20,35.349999999999895,94.24999999999851,35.2999999999999,35.3999999999999,94.19999999999851,94.2999999999985,0,0,0.7032321454997053,2283.0587019309987,21.021894326391823,-0.7,-16.4,0.0,32.4,26,585.4,7,-4.8,0.07142857142857142,15.7,-12.7,-0.12086666666666666,-5.879999999999999
33.40_78.50,33.4499999999999,78.5499999999994,33.399999999999906,33.49999999999991,78.4999999999994,78.5999999999994,0,0,0.3517713366965466,2713.498750004495,26.0329155979146,-7.4,-17.5,0.0,17.4,25,529.3,7,-12.185714285714285,0.0,10.1,-19.9,-1.2950000000000002,-34.66615384615385
26.10_92.90,26.14999999999993,92.94999999999858,26.09999999999993,26.199999999999932,92.89999999999858,92.99999999999858,1,16,0.9364763504662201,452.4418704201493,5.585197126432702,29.1,15.7,0.0,7.4,59,1006.6,7,29.342857142857145,0.014285714285714287,13.400000000000002,33.6,2.7839000000000005,25.123
27.60_91.90,27.649999999999924,91.94999999999864,27.599999999999923,27.699999999999925,91.89999999999864,91.99999999999864,1,1,0.7217548165990648,198.8027446958623,2.2085731812438176,8.6,-3.2,0.0,10.3,32,636.6,7,6.742857142857143,0.0,11.8,-0.40000000000000036,1.3645333333333334,18.78969696969697
35.10_84.90,35.14999999999989,84.94999999999904,35.099999999999895,35.199999999999896,84.89999999999904,84.99999999999903,0,0,0.27134665183442097,2800.7445905206887,28.562516381802762,-3.6,-19.0,0.0,22.7,34,553.3,7,-7.185714285714285,0.08571428571428572,15.4,-11.6,-0.5544,-16.343999999999998
30.20_94.30,30.24999999999992,94.3499999999985,30.199999999999918,30.29999999999992,94.2999999999985,94.3999999999985,0,0,0.7307936540504025,1743.5325421731554,16.936367237832336,-9.1,-12.7,0.8,6.8,83,553.4,0,-10.700000000000001,3.057142857142857,3.5999999999999996,7.4,-0.0,-0.0
20.20_85.10,20.249999999999954,85.14999999999903,20.199999999999953,20.299999999999955,85.09999999999903,85.19999999999902,0,0,0.297072940763928,76.12206104288401,0.0,34.0,16.0,0.0,11.6,55,992.9,7,31.757142857142856,0.0,18.0,36.5,3.57,49.3
32.70_88.40,32.7499999999999,88.44999999999884,32.6999999999999,32.799999999999905,88.39999999999884,88.49999999999883,0,0,0.7527979393619746,2714.9872230174788,29.030009707928023,-3.4,-13.7,0.0,20.0,33,558.1,7,-5.8999999999999995,0.07142857142857142,10.299999999999999,-11.9,-0.5315333333333333,-14.0
13.30_92.30,13.349999999999977,92.34999999999862,13.299999999999976,13.399999999999975,92.29999999999862,92.39999999999861,0,0,0.21903960930272579,176.05912626769495,2.090221471492554,28.1,27.6,0.0,27.5,83,1012.3,0,27.442857142857143,0.4714285714285714,0.5,44.6,0.0,0.0
32.70_85.60,32.7499999999999,85.649999999999,32.6999999999999,32.799999999999905,85.599999999999,85.699999999999,0,0,0.35306057094974375,2309.2882228406847,21.571344040347824,-2.1,-14.6,0.0,18.3,32,548.4,7,-5.428571428571429,0.028571428571428574,12.5,-11.1,-0.3332,-8.151818181818182
30.70_73.90,30.749999999999915,73.94999999999966,30.699999999999914,30.799999999999915,73.89999999999966,73.99999999999966,0,0,0.4381333334344294,2457.405253962119,26.001339100964334,28.1,12.6,0.0,8.9,65,997.5,2,25.97142857142857,0.31428571428571433,15.500000000000002,35.6,0.6556666666666667,7.578484848484849
36.20_85.30,36.24999999999989,85.34999999999901,36.199999999999896,36.2999999999999,85.29999999999902,85.39999999999901,0,0,0.4225228061175842,1165.6200009901954,10.672817376730915,-4.6,-17.3,0.0,31.6,27,554.1,5,-8.828571428571427,0.35714285714285715,12.700000000000001,-16.1,-0.5596666666666666,-25.957142857142856
12.30_79.50,12.34999999999998,79.54999999999934,12.29999999999998,12.399999999999979,79.49999999999935,79.59999999999934,0,0,0.3259213902903958,1351.767643557739,11.607357774795911,31.7,22.3,0.0,15.4,75,1002.6,7,31.22857142857143,0.0,9.399999999999999,44.2,1.8491666666666666,44.96394736842105
35.10_70.10,35.14999999999989,70.14999999999988,35.099999999999895,35.199999999999896,70.09999999999988,70.19999999999987,0,0,0.38310603581129443,1834.2723133534118,18.602230614662396,10.6,3.7,0.0,16.9,38,758.9,7,7.757142857142857,0.0,6.8999999999999995,4.6,1.5334666666666665,32.153333333333336
20.00_82.50,20.04999999999995,82.54999999999917,19.99999999999995,20.09999999999995,82.49999999999918,82.59999999999917,1,4,0.7162351569124261,185.1372655744928,3.609165063272611,33.6,19.1,0.0,10.6,45,983.3,7,31.928571428571423,0.0,14.5,31.1,4.312000000000001,54.198260869565225
21.60_89.70,21.649999999999945,89.74999999999876,21.599999999999945,21.699999999999946,89.69999999999877,89.79999999999876,0,0,0.20613286948215293,101.61697501206007,0.9966817985264054,25.1,23.7,0.0,10.2,81,1014.6,7,24.414285714285715,0.0,1.4000000000000021,40.6,1.1127666666666662,21.855365853658537
12.00_70.00,12.049999999999981,70.04999999999988,11.99999999999998,12.09999999999998,69.99999999999989,70.09999999999988,0,0,0.481102426571701,495.06071682659206,6.679674475337864,27.5,26.2,0.0,20.5,73,1011.9,7,27.485714285714284,0.0,1.3000000000000007,39.0,1.7325,53.3277027027027
19.40_84.70,19.449999999999957,84.74999999999905,19.399999999999956,19.499999999999957,84.69999999999905,84.79999999999905,0,0,0.3739534526821021,205.90591160455253,0.3874157074299234,33.8,16.5,0.0,15.3,56,1011.8,7,31.657142857142862,0.0,17.299999999999997,36.8,3.470133333333332,63.508421052631576
22.90_81.00,22.949999999999942,81.04999999999926,22.89999999999994,22.999999999999943,80.99999999999926,81.09999999999926,1,2,0.5590666630762575,284.4906030744706,1.0548476194976746,29.2,11.6,0.0,14.4,55,938.2,7,28.271428571428572,0.0,17.6,31.7,3.0659999999999994,52.56
32.90_79.80,32.9499999999999,79.84999999999933,32.899999999999906,32.99999999999991,79.79999999999933,79.89999999999932,0,0,0.17444843459970205,1698.1550591652735,17.686204604350014,1.1,-13.6,0.0,13.4,26,586.8,7,-3.7,0.014285714285714287,14.7,-10.9,0.18993333333333332,3.8214814814814817
21.40_72.60,21.44999999999995,72.64999999999974,21.39999999999995,21.49999999999995,72.59999999999974,72.69999999999973,0,0,0.3508490169877163,386.24717291640206,5.101560958616545,26.2,23.7,0.0,18.8,75,1012.3,7,25.728571428571428,0.0,2.5,38.7,1.5283333333333333,45.36736842105263
8.60_87.10,8.649999999999993,87.14999999999891,8.599999999999993,8.699999999999992,87.09999999999891,87.19999999999891,0,0,0.21774824381880778,397.69975698294036,4.13450212748415,27.9,26.6,35.6,29.6,85,1010.2,0,27.642857142857142,7.500000000000001,1.2999999999999972,45.4,0.0,0.0
32.50_68.30,32.549999999999905,68.34999999999998,32.49999999999991,32.59999999999991,68.29999999999998,68.39999999999998,0,0,0.2793074151854693,1714.5825151666131,15.391717815390468,15.3,0.6,0.0,9.0,50,799.8,3,13.585714285714285,0.42857142857142855,14.700000000000001,15.3,0.765,8.1
